,invoice_date,product,region,retailer,sales_method,state,price_per_unit,total_sales,units_sold,year,month
5137,2021-03-03,Women's Apparel,Northeast,Sports Direct,1,Connecticut,38,28,7,2021,3
5138,2021-03-09,Women's Apparel,Northeast,Sports Direct,1,Connecticut,54,45,8,2021,3
5139,2021-03-05,Women's Apparel,Northeast,Sports Direct,1,Connecticut,55,62,11,2021,3
5140,2021-05-06,Women's Apparel,Northeast,Sports Direct,1,Connecticut,56,69,12,2021,5
5141,2021-04-04,Women's Apparel,Northeast,Sports Direct,1,Connecticut,36,25,7,2021,4
5142,2021-04-08,Women's Apparel,Northeast,Sports Direct,1,Connecticut,55,58,11,2021,4
5143,2021-09-20,Women's Apparel,Northeast,Sports Direct,1,Maryland,54,27,5,2021,9
5144,2021-07-20,Women's Apparel,Northeast,Sports Direct,1,Maryland,54,55,10,2021,7
5145,2021-08-21,Women's Apparel,Northeast,Sports Direct,1,Maryland,53,43,8,2021,8
5146,2021-06-15,Women's Apparel,Northeast,Sports Direct,1,Massachusetts,54,55,10,2021,6
5147,2021-03-13,Women's Apparel,Northeast,Sports Direct,1,Massachusetts,39,21,5,2021,3
5148,2021-05-13,Women's Apparel,Northeast,Sports Direct,1,Massachusetts,55,48,9,2021,5
5149,2021-07-13,Women's Apparel,Northeast,Sports Direct,1,Massachusetts,55,70,13,2021,7
5150,2021-02-15,Women's Apparel,Northeast,Sports Direct,1,Massachusetts,38,29,8,2021,2
5151,2021-04-14,Women's Apparel,Northeast,Sports Direct,1,Massachusetts,39,32,8,2021,4
5152,2021-09-13,Women's Apparel,Northeast,Sports Direct,1,Massachusetts,57,36,6,2021,9
5153,2021-08-14,Women's Apparel,Northeast,Sports Direct,1,Massachusetts,58,53,9,2021,8
5154,2021-07-01,Women's Apparel,Northeast,Sports Direct,1,New Jersey,37,30,8,2021,7
5155,2021-07-11,Women's Apparel,Northeast,Sports Direct,1,New Jersey,59,54,9,2021,7
5156,2021-08-10,Women's Apparel,Northeast,Sports Direct,1,New Jersey,62,42,7,2021,8
5157,2021-06-12,Women's Apparel,Northeast,Sports Direct,1,New Jersey,59,60,10,2021,6
5158,2021-01-17,Women's Apparel,Northeast,Sports Direct,1,Rhode Island,38,27,7,2021,1
5159,2021-08-10,Women's Apparel,Northeast,Sports Direct,1,Rhode Island,64,37,6,2021,8
5160,2021-07-11,Women's Apparel,Northeast,Sports Direct,1,Rhode Island,60,46,8,2021,7
5161,2021-06-12,Women's Apparel,Northeast,Sports Direct,1,Rhode Island,60,51,9,2021,6
5162,2021-05-10,Women's Athletic Footwear,Northeast,Sports Direct,1,Connecticut,50,19,4,2021,5
5163,2021-04-08,Women's Athletic Footwear,Northeast,Sports Direct,1,Connecticut,41,28,7,2021,4
5164,2021-03-05,Women's Athletic Footwear,Northeast,Sports Direct,1,Connecticut,44,28,6,2021,3
5165,2021-03-03,Women's Athletic Footwear,Northeast,Sports Direct,1,Connecticut,32,10,3,2021,3
5166,2021-05-06,Women's Athletic Footwear,Northeast,Sports Direct,1,Connecticut,42,34,8,2021,5
5167,2021-05-02,Women's Athletic Footwear,Northeast,Sports Direct,1,Connecticut,32,11,3,2021,5
5168,2021-03-07,Women's Athletic Footwear,Northeast,Sports Direct,1,Connecticut,42,34,8,2021,3
5169,2021-04-04,Women's Athletic Footwear,Northeast,Sports Direct,1,Connecticut,32,12,4,2021,4
5170,2021-03-09,Women's Athletic Footwear,Northeast,Sports Direct,1,Connecticut,41,19,5,2021,3
5171,2021-09-20,Women's Athletic Footwear,Northeast,Sports Direct,1,Maryland,36,9,3,2021,9
5172,2021-08-21,Women's Athletic Footwear,Northeast,Sports Direct,1,Maryland,37,16,4,2021,8
5173,2021-07-20,Women's Athletic Footwear,Northeast,Sports Direct,1,Maryland,36,16,5,2021,7
5174,2021-06-15,Women's Athletic Footwear,Northeast,Sports Direct,1,Massachusetts,41,27,7,2021,6
5175,2021-03-13,Women's Athletic Footwear,Northeast,Sports Direct,1,Massachusetts,34,30,9,2021,3
5176,2021-08-14,Women's Athletic Footwear,Northeast,Sports Direct,1,Massachusetts,42,21,5,2021,8
5177,2021-07-13,Women's Athletic Footwear,Northeast,Sports Direct,1,Massachusetts,44,25,6,2021,7
5178,2021-02-15,Women's Athletic Footwear,Northeast,Sports Direct,1,Massachusetts,32,22,7,2021,2
5179,2021-10-15,Women's Athletic Footwear,Northeast,Sports Direct,1,Massachusetts,54,15,3,2021,10
5180,2021-04-14,Women's Athletic Footwear,Northeast,Sports Direct,1,Massachusetts,32,11,4,2021,4
5181,2021-05-13,Women's Athletic Footwear,Northeast,Sports Direct,1,Massachusetts,44,21,5,2021,5
5182,2021-09-13,Women's Athletic Footwear,Northeast,Sports Direct,1,Massachusetts,42,15,4,2021,9
5183,2021-07-01,Women's Athletic Footwear,Northeast,Sports Direct,1,New Jersey,33,14,4,2021,7
5184,2021-06-12,Women's Athletic Footwear,Northeast,Sports Direct,1,New Jersey,47,39,8,2021,6
5185,2021-07-11,Women's Athletic Footwear,Northeast,Sports Direct,1,New Jersey,49,32,7,2021,7
5186,2021-01-17,Women's Athletic Footwear,Northeast,Sports Direct,1,Rhode Island,34,9,3,2021,1
5187,2021-06-12,Women's Athletic Footwear,Northeast,Sports Direct,1,Rhode Island,48,31,7,2021,6
5188,2021-07-11,Women's Athletic Footwear,Northeast,Sports Direct,1,Rhode Island,48,28,6,2021,7
5189,2021-03-05,Women's Street Footwear,Northeast,Sports Direct,1,Connecticut,43,32,7,2021,3
5190,2021-04-08,Women's Street Footwear,Northeast,Sports Direct,1,Connecticut,41,35,9,2021,4
5191,2021-04-04,Women's Street Footwear,Northeast,Sports Direct,1,Connecticut,29,16,6,2021,4
5192,2021-05-10,Women's Street Footwear,Northeast,Sports Direct,1,Connecticut,53,26,5,2021,5
5193,2021-03-09,Women's Street Footwear,Northeast,Sports Direct,1,Connecticut,41,25,6,2021,3
5194,2021-03-07,Women's Street Footwear,Northeast,Sports Direct,1,Connecticut,44,36,8,2021,3
5195,2021-03-03,Women's Street Footwear,Northeast,Sports Direct,1,Connecticut,29,20,7,2021,3
5196,2021-05-06,Women's Street Footwear,Northeast,Sports Direct,1,Connecticut,42,37,9,2021,5
5197,2021-10-22,Women's Street Footwear,Northeast,Sports Direct,1,Maryland,49,12,3,2021,10
5198,2021-07-20,Women's Street Footwear,Northeast,Sports Direct,1,Maryland,37,22,6,2021,7
5199,2021-09-20,Women's Street Footwear,Northeast,Sports Direct,1,Maryland,38,14,4,2021,9
5200,2021-08-21,Women's Street Footwear,Northeast,Sports Direct,1,Maryland,39,23,6,2021,8
5201,2021-04-14,Women's Street Footwear,Northeast,Sports Direct,1,Massachusetts,29,12,4,2021,4
5202,2021-08-14,Women's Street Footwear,Northeast,Sports Direct,1,Massachusetts,42,29,7,2021,8
5203,2021-10-15,Women's Street Footwear,Northeast,Sports Direct,1,Massachusetts,53,18,3,2021,10
5204,2021-06-15,Women's Street Footwear,Northeast,Sports Direct,1,Massachusetts,42,29,7,2021,6
5205,2021-09-13,Women's Street Footwear,Northeast,Sports Direct,1,Massachusetts,41,16,4,2021,9
5206,2021-07-13,Women's Street Footwear,Northeast,Sports Direct,1,Massachusetts,41,32,8,2021,7
5207,2021-03-13,Women's Street Footwear,Northeast,Sports Direct,1,Massachusetts,28,14,5,2021,3
5208,2021-05-13,Women's Street Footwear,Northeast,Sports Direct,1,Massachusetts,41,23,6,2021,5
5209,2021-07-01,Women's Street Footwear,Northeast,Sports Direct,1,New Jersey,28,25,9,2021,7
5210,2021-05-02,Women's Street Footwear,Northeast,Sports Direct,1,New Jersey,29,19,7,2021,5
5211,2021-06-12,Women's Street Footwear,Northeast,Sports Direct,1,New Jersey,49,45,9,2021,6
5212,2021-07-11,Women's Street Footwear,Northeast,Sports Direct,1,New Jersey,48,33,7,2021,7
5213,2021-01-17,Women's Street Footwear,Northeast,Sports Direct,1,Rhode Island,27,20,7,2021,1
5214,2021-02-15,Women's Street Footwear,Northeast,Sports Direct,1,Rhode Island,29,17,6,2021,2
5215,2021-06-12,Women's Street Footwear,Northeast,Sports Direct,1,Rhode Island,47,35,7,2021,6
5216,2021-07-11,Women's Street Footwear,Northeast,Sports Direct,1,Rhode Island,48,31,6,2021,7
5217,2020-04-23,Men's Apparel,Northeast,Walmart,1,New York,58,146,25,2020,4
5218,2020-04-25,Men's Apparel,Northeast,Walmart,1,New York,64,151,24,2020,4
5219,2020-01-05,Men's Apparel,Northeast,Walmart,1,New York,64,163,25,2020,1
5220,2020-07-05,Men's Apparel,Northeast,Walmart,1,New York,60,157,26,2020,7
5221,2020-04-17,Men's Apparel,Northeast,Walmart,1,New York,54,146,27,2020,4
5222,2020-04-05,Men's Athletic Footwear,Northeast,Walmart,1,New York,51,153,30,2020,4
5223,2020-04-28,Men's Athletic Footwear,Northeast,Walmart,1,New York,53,145,27,2020,4
5224,2020-04-20,Men's Athletic Footwear,Northeast,Walmart,1,New York,50,135,27,2020,4
5225,2020-04-27,Men's Street Footwear,Northeast,Walmart,1,New York,60,179,30,2020,4
5226,2020-04-19,Men's Street Footwear,Northeast,Walmart,1,New York,56,202,36,2020,4
5227,2020-03-05,Men's Street Footwear,Northeast,Walmart,1,New York,62,193,31,2020,3
5228,2020-07-18,Women's Apparel,Northeast,Walmart,1,New York,68,197,29,2020,7
5229,2020-04-18,Women's Apparel,Northeast,Walmart,1,New York,62,180,29,2020,4
5230,2020-02-05,Women's Apparel,Northeast,Walmart,1,New York,66,174,26,2020,2
5231,2020-04-26,Women's Apparel,Northeast,Walmart,1,New York,68,197,29,2020,4
5232,2020-04-24,Women's Apparel,Northeast,Walmart,1,New York,59,165,28,2020,4
5233,2020-04-22,Women's Athletic Footwear,Northeast,Walmart,1,New York,47,118,25,2020,4
5234,2020-06-05,Women's Athletic Footwear,Northeast,Walmart,1,New York,54,122,23,2020,6
5235,2020-04-30,Women's Athletic Footwear,Northeast,Walmart,1,New York,50,126,25,2020,4
5236,2020-04-21,Women's Street Footwear,Northeast,Walmart,1,New York,47,126,27,2020,4
5237,2020-05-05,Women's Street Footwear,Northeast,Walmart,1,New York,54,154,29,2020,5
5238,2020-04-29,Women's Street Footwear,Northeast,Walmart,1,New York,52,134,26,2020,4
5239,2021-05-20,Men's Apparel,Northeast,West Gear,1,Maryland,49,18,4,2021,5
5240,2021-03-20,Men's Apparel,Northeast,West Gear,1,Maryland,43,9,2,2021,3
5241,2021-04-21,Men's Apparel,Northeast,West Gear,1,Maryland,41,6,2,2021,4
5242,2021-02-22,Men's Apparel,Northeast,West Gear,1,Maryland,41,13,3,2021,2
5243,2021-09-11,Men's Apparel,Northeast,West Gear,1,New York,62,95,15,2021,9
5244,2021-10-02,Men's Apparel,Northeast,West Gear,1,New York,50,77,15,2021,10
5245,2021-08-07,Men's Apparel,Northeast,West Gear,1,New York,62,104,17,2021,8
5246,2021-09-04,Men's Apparel,Northeast,West Gear,1,New York,50,62,12,2021,9
5247,2021-10-10,Men's Apparel,Northeast,West Gear,1,New York,59,89,15,2021,10
5248,2021-08-09,Men's Apparel,Northeast,West Gear,1,New York,51,67,13,2021,8
5249,2021-09-08,Men's Apparel,Northeast,West Gear,1,New York,52,77,15,2021,9
5250,2021-08-03,Men's Apparel,Northeast,West Gear,1,New York,51,68,13,2021,8
5251,2021-08-05,Men's Apparel,Northeast,West Gear,1,New York,56,77,14,2021,8
5252,2021-10-06,Men's Apparel,Northeast,West Gear,1,New York,62,93,15,2021,10
5253,2021-03-16,Men's Apparel,Northeast,West Gear,1,West Virginia,37,22,6,2021,3
5254,2021-09-18,Men's Apparel,Northeast,West Gear,1,West Virginia,32,20,6,2021,9
5255,2021-02-17,Men's Apparel,Northeast,West Gear,1,West Virginia,48,31,7,2021,2
5256,2021-05-18,Men's Apparel,Northeast,West Gear,1,West Virginia,42,29,7,2021,5
5257,2021-08-17,Men's Apparel,Northeast,West Gear,1,West Virginia,49,33,7,2021,8
5258,2021-07-16,Men's Apparel,Northeast,West Gear,1,West Virginia,54,47,9,2021,7
5259,2021-10-17,Men's Apparel,Northeast,West Gear,1,West Virginia,41,22,5,2021,10
5260,2021-06-17,Men's Apparel,Northeast,West Gear,1,West Virginia,41,30,7,2021,6
5261,2021-04-17,Men's Apparel,Northeast,West Gear,1,West Virginia,60,34,6,2021,4
5262,2021-05-20,Men's Athletic Footwear,Northeast,West Gear,1,Maryland,42,20,5,2021,5
5263,2021-04-21,Men's Athletic Footwear,Northeast,West Gear,1,Maryland,32,10,3,2021,4
5264,2021-03-20,Men's Athletic Footwear,Northeast,West Gear,1,Maryland,34,13,4,2021,3
5265,2021-06-22,Men's Athletic Footwear,Northeast,West Gear,1,Maryland,41,31,8,2021,6
5266,2021-09-04,Men's Athletic Footwear,Northeast,West Gear,1,New York,43,63,15,2021,9
5267,2021-08-09,Men's Athletic Footwear,Northeast,West Gear,1,New York,48,78,16,2021,8
5268,2021-09-08,Men's Athletic Footwear,Northeast,West Gear,1,New York,55,116,21,2021,9
5269,2021-08-07,Men's Athletic Footwear,Northeast,West Gear,1,New York,56,110,20,2021,8
5270,2021-08-03,Men's Athletic Footwear,Northeast,West Gear,1,New York,44,73,17,2021,8
5271,2021-10-10,Men's Athletic Footwear,Northeast,West Gear,1,New York,46,72,16,2021,10
5272,2021-08-05,Men's Athletic Footwear,Northeast,West Gear,1,New York,53,85,16,2021,8
5273,2021-10-06,Men's Athletic Footwear,Northeast,West Gear,1,New York,54,95,18,2021,10
5274,2021-09-11,Men's Athletic Footwear,Northeast,West Gear,1,New York,49,79,16,2021,9
5275,2021-08-12,Men's Athletic Footwear,Northeast,West Gear,1,New York,51,86,17,2021,8
5276,2021-11-11,Men's Athletic Footwear,Northeast,West Gear,1,Vermont,55,45,8,2021,11
5277,2021-02-22,Men's Athletic Footwear,Northeast,West Gear,1,West Virginia,34,13,4,2021,2
5278,2021-06-17,Men's Athletic Footwear,Northeast,West Gear,1,West Virginia,37,44,12,2021,6
5279,2021-05-18,Men's Athletic Footwear,Northeast,West Gear,1,West Virginia,37,32,9,2021,5
5280,2021-10-17,Men's Athletic Footwear,Northeast,West Gear,1,West Virginia,32,26,8,2021,10
5281,2021-09-18,Men's Athletic Footwear,Northeast,West Gear,1,West Virginia,29,26,9,2021,9
5282,2021-07-16,Men's Athletic Footwear,Northeast,West Gear,1,West Virginia,50,58,12,2021,7
5283,2021-03-16,Men's Athletic Footwear,Northeast,West Gear,1,West Virginia,27,19,7,2021,3
5284,2021-04-17,Men's Athletic Footwear,Northeast,West Gear,1,West Virginia,28,21,8,2021,4
5285,2021-08-17,Men's Athletic Footwear,Northeast,West Gear,1,West Virginia,42,38,9,2021,8
5286,2021-06-22,Men's Street Footwear,Northeast,West Gear,1,Maryland,47,59,13,2021,6
5287,2021-04-21,Men's Street Footwear,Northeast,West Gear,1,Maryland,33,42,13,2021,4
5288,2021-05-20,Men's Street Footwear,Northeast,West Gear,1,Maryland,49,58,12,2021,5
5289,2021-03-20,Men's Street Footwear,Northeast,West Gear,1,Maryland,32,40,13,2021,3
5290,2021-09-11,Men's Street Footwear,Northeast,West Gear,1,New York,56,122,22,2021,9
5291,2021-08-07,Men's Street Footwear,Northeast,West Gear,1,New York,59,146,25,2021,8
5292,2021-09-04,Men's Street Footwear,Northeast,West Gear,1,New York,42,104,25,2021,9
5293,2021-10-06,Men's Street Footwear,Northeast,West Gear,1,New York,59,155,26,2021,10
5294,2021-09-08,Men's Street Footwear,Northeast,West Gear,1,New York,62,155,25,2021,9
5295,2021-10-10,Men's Street Footwear,Northeast,West Gear,1,New York,57,119,21,2021,10
5296,2021-08-12,Men's Street Footwear,Northeast,West Gear,1,New York,59,145,25,2021,8
5297,2021-08-03,Men's Street Footwear,Northeast,West Gear,1,New York,44,111,25,2021,8
5298,2021-08-09,Men's Street Footwear,Northeast,West Gear,1,New York,50,119,24,2021,8
5299,2021-08-05,Men's Street Footwear,Northeast,West Gear,1,New York,50,131,26,2021,8
5300,2021-11-11,Men's Street Footwear,Northeast,West Gear,1,Vermont,64,81,13,2021,11
5301,2021-04-17,Men's Street Footwear,Northeast,West Gear,1,West Virginia,27,39,14,2021,4
5302,2021-03-16,Men's Street Footwear,Northeast,West Gear,1,West Virginia,28,46,17,2021,3
5303,2021-09-18,Men's Street Footwear,Northeast,West Gear,1,West Virginia,34,52,15,2021,9
5304,2021-06-17,Men's Street Footwear,Northeast,West Gear,1,West Virginia,43,65,15,2021,6
5305,2021-08-17,Men's Street Footwear,Northeast,West Gear,1,West Virginia,46,60,13,2021,8
5306,2021-07-16,Men's Street Footwear,Northeast,West Gear,1,West Virginia,55,100,18,2021,7
5307,2021-05-18,Men's Street Footwear,Northeast,West Gear,1,West Virginia,58,104,18,2021,5
5308,2021-10-17,Men's Street Footwear,Northeast,West Gear,1,West Virginia,41,47,12,2021,10
5309,2021-05-20,Women's Apparel,Northeast,West Gear,1,Maryland,52,33,6,2021,5
5310,2021-02-22,Women's Apparel,Northeast,West Gear,1,Maryland,34,21,6,2021,2
5311,2021-04-21,Women's Apparel,Northeast,West Gear,1,Maryland,32,17,5,2021,4
5312,2021-03-20,Women's Apparel,Northeast,West Gear,1,Maryland,33,16,5,2021,3
5313,2021-08-03,Women's Apparel,Northeast,West Gear,1,New York,43,69,16,2021,8
5314,2021-09-08,Women's Apparel,Northeast,West Gear,1,New York,55,120,22,2021,9
5315,2021-08-09,Women's Apparel,Northeast,West Gear,1,New York,59,92,16,2021,8
5316,2021-10-10,Women's Apparel,Northeast,West Gear,1,New York,64,100,16,2021,10
5317,2021-10-06,Women's Apparel,Northeast,West Gear,1,New York,69,125,18,2021,10
5318,2021-08-05,Women's Apparel,Northeast,West Gear,1,New York,59,100,17,2021,8
5319,2021-10-02,Women's Apparel,Northeast,West Gear,1,New York,42,76,18,2021,10
5320,2021-09-11,Women's Apparel,Northeast,West Gear,1,New York,68,120,18,2021,9
5321,2021-09-04,Women's Apparel,Northeast,West Gear,1,New York,41,64,16,2021,9
5322,2021-08-07,Women's Apparel,Northeast,West Gear,1,New York,66,128,19,2021,8
5323,2021-12-10,Women's Apparel,Northeast,West Gear,1,Vermont,71,58,8,2021,12
5324,2021-09-18,Women's Apparel,Northeast,West Gear,1,West Virginia,36,27,8,2021,9
5325,2021-04-17,Women's Apparel,Northeast,West Gear,1,West Virginia,47,44,9,2021,4
5326,2021-06-17,Women's Apparel,Northeast,West Gear,1,West Virginia,59,68,12,2021,6
5327,2021-02-17,Women's Apparel,Northeast,West Gear,1,West Virginia,24,25,11,2021,2
5328,2021-03-16,Women's Apparel,Northeast,West Gear,1,West Virginia,29,23,8,2021,3
5329,2021-08-17,Women's Apparel,Northeast,West Gear,1,West Virginia,54,62,12,2021,8
5330,2021-07-16,Women's Apparel,Northeast,West Gear,1,West Virginia,63,84,13,2021,7
5331,2021-05-18,Women's Apparel,Northeast,West Gear,1,West Virginia,52,49,10,2021,5
5332,2021-03-20,Women's Athletic Footwear,Northeast,West Gear,1,Maryland,29,2,1,2021,3
5333,2021-04-21,Women's Athletic Footwear,Northeast,West Gear,1,Maryland,27,4,1,2021,4
5334,2021-05-20,Women's Athletic Footwear,Northeast,West Gear,1,Maryland,37,11,3,2021,5
5335,2021-02-22,Women's Athletic Footwear,Northeast,West Gear,1,Maryland,28,4,1,2021,2
5336,2021-09-08,Women's Athletic Footwear,Northeast,West Gear,1,New York,41,62,15,2021,9
5337,2021-08-05,Women's Athletic Footwear,Northeast,West Gear,1,New York,47,61,13,2021,8
5338,2021-09-11,Women's Athletic Footwear,Northeast,West Gear,1,New York,47,68,14,2021,9
5339,2021-09-04,Women's Athletic Footwear,Northeast,West Gear,1,New York,37,50,14,2021,9
5340,2021-08-03,Women's Athletic Footwear,Northeast,West Gear,1,New York,39,41,11,2021,8
5341,2021-08-09,Women's Athletic Footwear,Northeast,West Gear,1,New York,44,60,14,2021,8
5342,2021-10-10,Women's Athletic Footwear,Northeast,West Gear,1,New York,45,61,14,2021,10
5343,2021-10-06,Women's Athletic Footwear,Northeast,West Gear,1,New York,49,71,14,2021,10
5344,2021-10-02,Women's Athletic Footwear,Northeast,West Gear,1,New York,37,49,13,2021,10
5345,2021-08-07,Women's Athletic Footwear,Northeast,West Gear,1,New York,53,80,15,2021,8
5346,2021-09-18,Women's Athletic Footwear,Northeast,West Gear,1,West Virginia,23,14,6,2021,9
5347,2021-08-17,Women's Athletic Footwear,Northeast,West Gear,1,West Virginia,36,26,7,2021,8
5348,2021-07-16,Women's Athletic Footwear,Northeast,West Gear,1,West Virginia,48,37,8,2021,7
5349,2021-04-17,Women's Athletic Footwear,Northeast,West Gear,1,West Virginia,25,12,5,2021,4
5350,2021-06-17,Women's Athletic Footwear,Northeast,West Gear,1,West Virginia,33,23,7,2021,6
5351,2021-03-16,Women's Athletic Footwear,Northeast,West Gear,1,West Virginia,23,11,5,2021,3
5352,2021-10-17,Women's Athletic Footwear,Northeast,West Gear,1,West Virginia,32,15,5,2021,10
5353,2021-02-17,Women's Athletic Footwear,Northeast,West Gear,1,West Virginia,34,17,5,2021,2
5354,2021-05-18,Women's Athletic Footwear,Northeast,West Gear,1,West Virginia,33,17,5,2021,5
5355,2021-05-20,Women's Street Footwear,Northeast,West Gear,1,Maryland,36,14,4,2021,5
5356,2021-04-21,Women's Street Footwear,Northeast,West Gear,1,Maryland,24,8,3,2021,4
5357,2021-03-20,Women's Street Footwear,Northeast,West Gear,1,Maryland,24,13,5,2021,3
5358,2021-08-09,Women's Street Footwear,Northeast,West Gear,1,New York,41,57,14,2021,8
5359,2021-08-07,Women's Street Footwear,Northeast,West Gear,1,New York,51,86,17,2021,8
5360,2021-08-03,Women's Street Footwear,Northeast,West Gear,1,New York,33,53,16,2021,8
5361,2021-09-04,Women's Street Footwear,Northeast,West Gear,1,New York,34,52,15,2021,9
5362,2021-09-11,Women's Street Footwear,Northeast,West Gear,1,New York,45,66,15,2021,9
5363,2021-08-05,Women's Street Footwear,Northeast,West Gear,1,New York,49,78,16,2021,8
5364,2021-09-08,Women's Street Footwear,Northeast,West Gear,1,New York,51,96,19,2021,9
5365,2021-10-06,Women's Street Footwear,Northeast,West Gear,1,New York,48,72,15,2021,10
5366,2021-10-10,Women's Street Footwear,Northeast,West Gear,1,New York,46,63,14,2021,10
5367,2021-11-11,Women's Street Footwear,Northeast,West Gear,1,Vermont,57,55,10,2021,11
5368,2021-02-22,Women's Street Footwear,Northeast,West Gear,1,West Virginia,24,11,5,2021,2
5369,2021-08-17,Women's Street Footwear,Northeast,West Gear,1,West Virginia,38,33,9,2021,8
5370,2021-10-17,Women's Street Footwear,Northeast,West Gear,1,West Virginia,33,15,4,2021,10
5371,2021-07-16,Women's Street Footwear,Northeast,West Gear,1,West Virginia,49,48,10,2021,7
5372,2021-12-16,Women's Street Footwear,Northeast,West Gear,1,West Virginia,50,56,11,2021,12
5373,2021-04-17,Women's Street Footwear,Northeast,West Gear,1,West Virginia,19,13,7,2021,4
5374,2021-03-16,Women's Street Footwear,Northeast,West Gear,1,West Virginia,19,17,9,2021,3
5375,2021-09-18,Women's Street Footwear,Northeast,West Gear,1,West Virginia,24,16,7,2021,9
